song_id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6x14wL9HvABR2Rix8N88EH,Dylan Thomas,"Better Oblivion Community Center, Phoebe Bridgers, Conor Oberst",0.592,0.805,2,-7.995,1,0.0371,0.000128,0.000211,0.0916,0.505,116.072,216787,4
4ydabrob4581SkaRuuN9YT,I Guess This is Life,Jordana,0.639,0.544,0,-7.355,1,0.0318,0.261,0.00567,0.114,0.324,92.018,211630,4
6pwYi8JStPRDK7bk2qul9w,Head On (Hold On To Your Heart),Man Man,0.711,0.775,1,-4.04,1,0.0295,0.316,0.0,0.102,0.745,125.044,265160,4
5TxwBIN4MTTWLvW3Tl5ttE,Big Wheel,Samia,0.553,0.512,5,-7.759,1,0.0465,0.569,3.87e-05,0.107,0.259,94.96,195773,4
1AtnxUR7yOlRsfjzF2kpuv,West Coast,Coconut Records,0.531,0.582,7,-6.363,0,0.0259,0.399,6.01e-05,0.0541,0.357,80.046,212114,1
4q9w3UGW3utmeUruBLUoZZ,Me & My Dog,"Julien Baker, Phoebe Bridgers, Lucy Dacus",0.485,0.513,0,-8.912,1,0.0238,0.616,0.00805,0.121,0.192,93.997,206465,4
3hARuUtzTdUuWH1KiLJlSf,Window,Still Woozy,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,139293,4
221bl0jrSfJ1LMgUw36zRJ,O Valencia!,The Decemberists,0.531,0.765,0,-7.844,1,0.0349,0.0068,0.000313,0.209,0.452,135.457,227907,4
3y2Dktpll4t3zPlgpCnUCy,First Aid,Gus Dapperton,0.623,0.48,10,-4.39,0,0.0269,0.0148,0.00141,0.086,0.355,140.015,268509,4
0EDQwboQDmswDRn58wcslg,Kingston,Faye Webster,0.729,0.344,10,-9.541,0,0.0395,0.138,0.00107,0.134,0.543,142.13,202160,4
5YVYVuNA44FT2yVxEXOw3r,Empress,Morningsiders,0.703,0.549,0,-9.731,1,0.0295,0.326,0.00256,0.082,0.385,99.985,199743,5
5gXF3XyUkM9BVA8QW7uYUg,Ragged Wood,Fleet Foxes,0.362,0.658,4,-5.929,1,0.0292,0.0995,0.0102,0.0602,0.155,104.21,307213,4
4l9fOpDy6cqwaXSsl5l48v,Cinnamon,The Long Winters,0.456,0.747,8,-6.107,1,0.0292,0.31,2.41e-06,0.0814,0.612,85.001,252960,3
6AWrqrKpeBXiPFgmFuMPXR,Astrovan,Mt. Joy,0.511,0.446,3,-9.403,1,0.0356,0.857,0.0,0.118,0.598,84.338,188721,4
1PW6GA54DjaQDwKU4ATCDE,Road To Joy,Bright Eyes,0.321,0.591,1,-8.568,1,0.0302,0.032,0.0017,0.115,0.122,146.658,234907,4
12WhIX6MvI93bS3wPSStSY,Under The Table,Fiona Apple,0.64,0.494,0,-8.14,1,0.0602,0.295,4.8e-06,0.248,0.547,119.854,201352,4
25ZoWs5Z8bAyHH0cj4ylzW,Ya Ya Ya,You Won't,0.628,0.538,0,-5.463,1,0.0324,0.414,1.04e-06,0.0934,0.732,113.463,185320,4
0C3sscH57PNeQ8dmY6xTIR,SUNRISE,MICHELLE,0.821,0.444,7,-5.954,1,0.0796,0.16,0.0191,0.301,0.678,87.029,176940,4
48jV8AW50589btXi0Hs5f4,Lancaster Nights,Charlie Burg,0.745,0.387,1,-12.839,0,0.0327,0.179,0.00633,0.0736,0.772,95.985,190470,4
4asjU3sDnn3002bTJIg2vZ,Missed the Boat,Modest Mouse,0.71,0.698,2,-5.797,1,0.0332,0.0697,0.0,0.478,0.852,104.007,264813,4
6kaPNiBCzWGzY2QoZl4PtR,Friends of Friends,Hospitality,0.68,0.492,11,-6.289,0,0.0353,0.0367,0.000153,0.0778,0.453,104.786,187453,4
6K9QPIt8AR422heY9O372w,Old Man,Stella Donnelly,0.691,0.759,1,-5.125,0,0.023,0.068,0.0,0.0894,0.703,98.005,213138,4
6h3FOkiOixsUUEgIHS0qR5,It Hurts Until It Doesn't,Mothers,0.497,0.541,2,-7.22,1,0.033,0.197,0.189,0.183,0.136,122.581,333514,4
6aEXfvk1YTnCphuUBPf6H4,Myriad Harbour,The New Pornographers,0.684,0.8,7,-6.094,1,0.0326,0.207,3.97e-05,0.0675,0.842,107.516,240160,4
2AZmlhK1ssultfpYk3EIEH,Caring Is Creepy,The Shins,0.413,0.707,2,-8.65,1,0.0375,0.0233,2.82e-06,0.293,0.494,94.615,200173,4
02hDdfBdaJhyVHQkTojXQo,"The Rabbit, the Bat, & the Reindeer",Dr. Dog,0.719,0.828,10,-5.65,1,0.0485,0.642,0.000328,0.386,0.889,137.93,209133,4
4yyg2J2uXOjCtCyT64984C,Ends of the Earth,Lord Huron,0.555,0.584,4,-8.667,1,0.0301,0.274,0.0228,0.254,0.41,120.965,284147,4
0qHrE21zGV4DThyfx0HdFu,Nancy From Now On,Father John Misty,0.534,0.659,0,-8.279,1,0.027,0.487,0.0808,0.0892,0.497,107.052,234160,4
6EPwUdSSi8ExTZvoR7ITg3,Harmony Hall,Vampire Weekend,0.652,0.76,11,-6.075,1,0.0476,0.476,0.000128,0.0999,0.599,98.007,308413,4
20eUJdVdiAckB6GlgiletW,Yam Yam,No Vacation,0.445,0.591,7,-9.004,0,0.0316,0.319,0.766,0.107,0.0774,137.864,216038,4
15unSgWwOrLUUv8EhaXBij,QB Sneak,Active Bird Community,0.656,0.81,7,-6.185,1,0.0456,0.154,0.0498,0.144,0.966,120.248,144543,4
2UODQhPzz51lssoMPOlfy5,Don't Carry It All,The Decemberists,0.494,0.836,7,-4.327,1,0.0531,0.0249,0.0,0.457,0.627,142.56,256560,4
7qUoDTmVj07qUf6ZBDhWKl,Blood Bank,Bon Iver,0.494,0.372,7,-11.89,1,0.0331,0.964,0.0296,0.117,0.25,116.855,285160,4
4IA82QQCoPtGN9xDHflcZA,This Life,Vampire Weekend,0.62,0.712,9,-6.434,1,0.1,0.229,3.42e-06,0.056,0.83,170.234,268600,4
7yLfnmaMV6Hq0wuPPpC94i,Furr,Blitzen Trapper,0.559,0.486,2,-10.666,1,0.057,0.489,0.0,0.0913,0.504,92.36,247515,4
2mDYYGaGd9uXKkK2YhDA3i,Brooklyn Bridge To Chorus,The Strokes,0.628,0.571,0,-3.897,1,0.0628,0.00602,9.21e-05,0.0833,0.467,119.899,235947,4
0ewrI06EIDMGXvgJxuyF3U,Dearly Departed (feat. Esmé Patterson),Shakey Graves,0.576,0.609,7,-5.921,1,0.107,0.303,0.0,0.164,0.737,86.703,212800,4
19n9s9SfnLtwPEODqk8KCT,Live And Die,The Avett Brothers,0.585,0.779,11,-5.083,1,0.0269,0.0827,1.77e-06,0.151,0.58,118.015,271187,4
4DtEcOoqORcOaiYl4HQGsS,anything,Adrianne Lenker,0.388,0.291,3,-12.952,1,0.0421,0.774,1.93e-05,0.0874,0.51,83.943,202047,4
21Qsj3cMVCx2xF2EVVNbEu,Fell In Love With a Girl,The White Stripes,0.356,0.982,4,-1.574,0,0.112,0.713,0.00145,0.941,0.299,95.754,110093,4
0ful4PHfTIxzXiZSZsXQ0H,Oxford Comma,Vampire Weekend,0.692,0.717,0,-4.226,1,0.0498,0.111,0.00123,0.044,0.973,119.902,195733,4
3OOFEF20WqtsUPcRbPY3L7,Short Skirt / Long Jacket,CAKE,0.778,0.899,2,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,204133,4
1sIOUk8T8yxYL0lJptiyt6,Death To Los Campesinos! - Remastered,Los Campesinos!,0.277,0.818,2,-5.333,1,0.087,0.000746,0.0,0.111,0.44,176.61,168960,4
7hm4HTk9encxT0LYC0J6oI,Someday,The Strokes,0.539,0.521,9,-7.46,1,0.0299,0.00425,0.0,0.367,0.679,106.035,183440,4
0SLOiJClXkAZluClYpke95,Get Over It,OK Go,0.389,0.767,2,-4.314,1,0.149,0.00127,0.0,0.435,0.544,184.926,196760,4
7wclPheMJAUKn2njmO2s3A,Pork And Beans,Weezer,0.599,0.624,6,-6.622,1,0.0339,0.0109,8.06e-06,0.158,0.706,119.838,189400,4
5jhfa76FhqtD3Boij6MAKS,Love You Madly,CAKE,0.752,0.809,9,-8.399,1,0.0598,0.0908,9.41e-05,0.169,0.658,106.999,237827,4
01MBhRpvFkbeRwAp7gcF2W,E-Pro,Beck,0.624,0.959,11,-6.253,0,0.0769,0.00133,0.171,0.101,0.69,95.794,202360,4
6BqWhxll86CGGE6WxgdRqG,Golden Skans,Klaxons,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,165120,4
3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,193373,4
6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,The Hives,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.378,135.767,199760,4
02A9aDbiRh1aRsnnq4MNp6,Letter From An Occupant,The New Pornographers,0.263,0.9,9,-6.069,1,0.0486,0.00201,0.000606,0.062,0.578,141.747,226027,4
3ocIbyHRuYJmYtjethCjE1,The Skin of My Yellow Country Teeth,Clap Your Hands Say Yeah,0.456,0.971,0,-5.159,1,0.0678,0.00743,0.000205,0.128,0.397,141.567,343773,4
6WrnSlcN0dzTO80mVVbBto,Do You Want To,Franz Ferdinand,0.412,0.944,0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000,4
63fIpFfDYj7oTZ27khSli5,The Beginning of the Twist,The Futureheads,0.424,0.988,5,-2.621,1,0.154,0.00161,0.0,0.266,0.358,155.98,214040,4
2LMq1O0NiqGhPOlXo3McYQ,Icky Thump,The White Stripes,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,254533,4
7DoMGZLVzga3vhyZlb0hBX,An Honest Mistake,The Bravery,0.465,0.883,2,-4.259,0,0.0297,3.29e-06,0.506,0.101,0.644,140.047,219707,4
2YIOkqKgg3jZEFoL5qcEPT,The Rat,The Walkmen,0.167,0.921,6,-4.881,0,0.061,0.000141,0.0716,0.239,0.315,168.225,262227,4
2yUpdldaqWJPkCjCefD3p9,God Killed the Queen,"Louis XIV, Jason Hill, Brian Karscig",0.697,0.561,1,-4.922,1,0.0313,0.00201,0.0718,0.118,0.149,131.929,117520,4
5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,Green Day,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4
6gaWfLDoeG1eoiDAVBN4i8,The Dark Of The Matinée,Franz Ferdinand,0.452,0.805,6,-4.368,0,0.0299,0.00551,3.18e-06,0.221,0.708,114.431,246120,4
14R2hUgIr8eu1VogXoLqUk,Staring at the Sun,TV On The Radio,0.211,0.637,8,-7.817,1,0.0515,0.00304,0.00185,0.107,0.148,119.224,241213,4
0TRvSkiK0eQEejmiu4vBzi,It's Not Over Yet,Klaxons,0.272,0.913,9,-3.668,1,0.155,0.00577,7.72e-06,0.202,0.309,152.036,215253,4
2xbbSGG1gmurW5jncFgeZ5,Formed a Band,Art Brut,0.407,0.657,2,-12.644,1,0.0392,0.00243,0.548,0.0956,0.701,140.054,177805,4
73mlvsfJM2qwlDUJxeaatI,Daft Punk Is Playing at My House,LCD Soundsystem,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-05,0.114,0.974,135.923,314557,4
4AmcmraFjVzFb9SQDNTRyl,Youth,Daughter,0.4,0.525,0,-11.294,1,0.0435,0.887,0.00543,0.117,0.408,146.977,253013,4
3rTnGUeDrnZV22DvRuUuXr,Wait,M83,0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911,343253,4
14JzyD6FlBD5z0wV5P07YI,when the party's over,Billie Eilish,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"Taylor Swift, Bon Iver",0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4
30y5OpD8TPAru2wsyZDD4S,That Funny Feeling,Phoebe Bridgers,0.515,0.298,4,-11.499,1,0.0311,0.718,9.17e-06,0.365,0.462,116.761,400566,4
4g5QKYTjNoAN8w5LmNbkwo,Angels,The xx,0.424,0.157,9,-18.141,1,0.0428,0.95,0.0593,0.101,0.342,91.537,171653,4
4k7x3QKrc3h3U0Viqk0uop,Rosyln,"Bon Iver, St. Vincent",0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,289560,3
57VAuR1WgKFzcpO3ujQx9A,Harbor,Clairo,0.38,0.167,6,-15.294,1,0.0374,0.95,0.000369,0.0844,0.195,93.112,264012,4
1VXm7mZBHT9PYav9LGWQlQ,Touch,Cigarettes After Sex,0.486,0.5,6,-9.405,1,0.0241,0.375,0.918,0.103,0.369,95.917,292853,4
5WfACgyEk4rwdWU3rrzNt1,Godspeed,James Blake,0.395,0.174,6,-10.313,1,0.043,0.916,0.00602,0.104,0.221,73.773,173840,3
3cr3oAP4bQFNjZBV7ElKaB,I Know The End,Phoebe Bridgers,0.328,0.32,1,-10.282,1,0.035,0.324,0.019,0.234,0.259,111.453,344693,4
40FsuBI6VgWa0ouG9KcB0c,Friends That Break Your Heart,James Blake,0.547,0.189,4,-13.143,0,0.0374,0.913,0.00553,0.108,0.141,75.924,201712,4
3mtIUX9LrCpIUiAAv9SD4a,Between the Bars,Elliott Smith,0.519,0.0774,7,-23.593,0,0.0629,0.937,0.886,0.107,0.353,135.245,141200,3
4S6PolgPZ5OLph314ww8Fg,Eugene,Arlo Parks,0.606,0.589,7,-7.194,0,0.0456,0.75,0.0102,0.0922,0.889,174.285,221804,4
0xF4pgg7PrOG1HccKenJYz,Funeral,Phoebe Bridgers,0.215,0.263,11,-14.416,1,0.0378,0.947,0.00028,0.0919,0.307,172.332,232373,4
5GZEeowhvSieFDiR8fQ2im,9 Crimes,Damien Rice,0.346,0.139,0,-15.326,1,0.0321,0.913,7.73e-05,0.0934,0.116,136.168,217947,4
5jafMI8FLibnjkYTZ33m0c,High And Dry,Radiohead,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480,4
4kFmM894Q4sgHDl4pZalza,I Should Live in Salt,The National,0.519,0.612,5,-7.1,1,0.0254,0.181,7.08e-06,0.105,0.158,134.046,248044,4
239IJFSqoUEL2k8tWzblWm,Wish You Were Here,Sparklehorse,0.787,0.132,2,-16.174,1,0.0343,0.363,0.794,0.223,0.0933,104.928,418160,4
1PfUKiMDKIlPEF9FfdJawc,hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,0.492,0.144,7,-10.125,1,0.0708,0.965,1.84e-06,0.161,0.274,164.839,324302,3
7rbCL7W893Zonbfnevku5s,I Need My Girl,The National,0.523,0.438,0,-11.49,0,0.0356,0.867,0.0723,0.123,0.106,126.028,245240,4
0iOuOHywtfaQEcWKeyuH3m,The First Time Ever I Saw Your Face,James Blake,0.313,0.0516,2,-17.754,0,0.0443,0.986,0.00652,0.0938,0.0846,86.103,241555,3
3elOzp9X3B8vMGhJBWzbIF,Wasting My Young Years,London Grammar,0.543,0.311,5,-10.018,0,0.0361,0.857,0.000684,0.0983,0.134,126.86,204213,4
7BSMSvK0WxrDeI98bswYa8,Berlin,RY X,0.393,0.0668,7,-20.755,1,0.0404,0.963,0.105,0.107,0.0384,136.938,174172,4
65JyCv3jVXSpkGaVyIMnbw,Paper Thin,Lianne La Havas,0.714,0.243,0,-13.513,1,0.0478,0.646,0.212,0.11,0.504,125.834,298720,4
4PMvRfhHAx5j6Bb3XsFLoq,Lua,Bright Eyes,0.601,0.124,2,-18.301,1,0.083,0.802,3e-05,0.0565,0.314,103.63,271667,4
7bkxJOCyc7dQyQQrOcwXdF,Devil That I Know,Jacob Banks,0.443,0.0634,8,-14.087,1,0.0636,0.976,2.55e-05,0.11,0.0712,87.383,170803,5
5jULuJettXzlqIxKnrvxgi,Sad Girl,Valley Boy,0.701,0.39,7,-9.774,1,0.049,0.767,0.045,0.282,0.452,114.965,233999,4
07KMQNsSXfWJjOzFzwNWoE,Show Me Love,Hundred Waters,0.626,0.31,11,-15.987,1,0.161,0.879,0.0,0.643,0.225,60.285,75672,4
2zmLkPOV4Y3NTwh5P6gM51,Unmoved (A Black Woman Truth),Ayoni,0.411,0.249,6,-9.739,1,0.0296,0.942,8.73e-05,0.112,0.266,123.471,256452,4
3tchJ8gDgMdaSxpaLxlr1F,To Be Alone With You,Sufjan Stevens,0.519,0.163,0,-18.131,0,0.0489,0.926,0.751,0.115,0.356,142.116,168040,4
7kgMtZHgem1PlJhuP7vbur,Rivers And Roads,The Head And The Heart,0.487,0.199,0,-8.931,1,0.0354,0.726,3.91e-05,0.0755,0.164,137.873,284000,3
6ZYy5Z5E03reWlt3hZuvXn,Tomb,Angelo De Augustine,0.644,0.233,10,-14.938,1,0.0316,0.971,0.0212,0.103,0.643,85.685,258003,4
0FVuyC9RP5MACjp4lgU3qZ,I'm God,"Clams Casino, Imogen Heap",0.529,0.641,2,-6.78,1,0.0336,0.0711,0.76,0.102,0.089,141.927,277711,4
4GNcXcBJWF5oA89tB4PxOk,Ghost Town,First Aid Kit,0.349,0.178,0,-8.536,1,0.0329,0.776,1.32e-06,0.0786,0.067,121.386,287360,4
3wtgAhO0Jo2MDdpwlJEOSg,boy with the winfields and the wild heart,flowerkid,0.324,0.216,8,-12.174,1,0.0441,0.882,0.00783,0.0896,0.123,180.234,253018,3
5VYCCPct242jtbidE13EKK,Don't Miss It,James Blake,0.52,0.341,9,-12.66,1,0.0534,0.842,0.0193,0.0971,0.052,140.914,299200,4
1eCQLMdAwweBZUWjd0Qrck,The Past And Pending,The Shins,0.575,0.309,9,-12.976,1,0.0413,0.854,0.124,0.0882,0.153,118.855,323907,4
2h8kBeYAicNNUNE3F4HnGZ,To be me,Shungudzo,0.568,0.276,10,-8.549,1,0.0304,0.896,0.0,0.1,0.231,119.51,201062,4
2AoWWiMelowkStJoqPMDed,cold/mess,Prateek Kuhad,0.509,0.479,11,-6.601,1,0.0262,0.285,0.0175,0.167,0.299,145.967,281219,3
3vhjvHdXDMiK0yEk6AyIVa,Used To Be Lonely,Whitney,0.56,0.404,8,-9.067,1,0.0288,0.877,0.00948,0.0932,0.356,103.477,228960,4
0KywIrJ4Xir4tS6q61aY1W,"People, I've been sad",Christine and the Queens,0.632,0.378,1,-9.096,0,0.0362,0.257,0.000104,0.143,0.223,77.98,260877,4
0Ziohm1Ku8E2yUDYoclfhO,Angeles,Elliott Smith,0.531,0.102,4,-23.525,0,0.0549,0.857,0.279,0.154,0.595,118.111,177200,4
4pCo0hx75daUKKkfi1XXOO,Jason,Perfume Genius,0.34,0.324,1,-7.6,1,0.0344,0.345,1.64e-05,0.0847,0.344,145.89,185827,4
0itutKZrGEzQtFWJp4xoUK,Persona Non Grata,Bright Eyes,0.495,0.632,2,-6.019,1,0.04,0.0528,0.00247,0.115,0.456,140.658,212413,3
2Nh201cURlNgpcMDnDlNaL,New Shoes,Overcoats,0.577,0.222,7,-10.568,1,0.0291,0.962,3.1e-05,0.359,0.166,136.048,198373,3
0dcKsPZVWa64MvnoCes49q,Light Years,The National,0.544,0.316,4,-11.666,1,0.0307,0.95,0.7,0.0978,0.173,124.989,213373,4
7tVQihtECJIEpQX0osLRwo,Paradis Perdus,Christine and the Queens,0.569,0.359,11,-11.224,0,0.0484,0.387,0.0433,0.096,0.509,179.93,215610,4
4mvOKMtq3o1q5U2N5SEcm0,California (Prius Edition),"Petey, Miya Folick",0.679,0.246,2,-13.997,1,0.0423,0.91,0.0011,0.0765,0.216,115.114,238880,4
7gYwIAHB6VxzLJFSZMMv8i,I Forget Where We Were,Ben Howard,0.305,0.462,0,-9.57,1,0.0338,0.475,0.122,0.0916,0.181,113.468,281213,4
2qRRVF41NynV0FRHJKaYjM,Chewing Cotton Wool,The Japanese House,0.247,0.17,2,-11.43,1,0.0334,0.837,0.000136,0.0969,0.142,151.414,209344,4
3cpv2bUnUzSZPaSVACXzdJ,Jesus Christ 2005 God Bless America,The 1975,0.541,0.288,2,-15.914,1,0.0343,0.883,0.0113,0.33,0.565,78.954,264007,4
75lqLt7uX9ygRkJRx2HNfS,some more good news (that's all we need),Blaenavon,0.371,0.224,5,-13.249,1,0.0515,0.942,0.000277,0.109,0.237,151.571,225504,4
1YZBmsCYf8gKSCwYKu6l5U,Tiger Mountain Peasant Song,Fleet Foxes,0.652,0.133,6,-12.612,1,0.0324,0.924,0.00156,0.0845,0.257,130.935,208973,3
56aLJW6EJJxbp6uVRvXjVy,Lilo,The Japanese House,0.563,0.555,7,-8.897,1,0.0427,0.476,0.0,0.0713,0.227,119.908,259730,4
2IqjKEBiz0CdLKdkXhxw84,Retrograde,James Blake,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,223600,4
10wKg1j4Mzfj9QQAy3TpJ1,Godmanchester Chinese Bridge - Radio Edit,The Howl & The Hum,0.434,0.58,11,-5.524,0,0.0365,0.0558,0.0,0.105,0.108,95.884,196715,3
3Xy4XTx8YUspuzOAP1VteX,Lonely Shade of Blue,Nick Leng,0.672,0.129,4,-12.984,1,0.0336,0.888,6.03e-05,0.0891,0.17,114.935,262600,4
7qbQiDc6OZgw8p91UTy2fE,Milk,Samia,0.582,0.386,5,-8.546,1,0.0274,0.876,0.00048,0.14,0.213,119.951,234891,3
41GmtZAyb2t1diD2da8IBD,Adele,"Tapes, Milo Gore, FARE",0.485,0.18,2,-18.588,1,0.0419,0.892,0.0982,0.111,0.138,136.159,203076,4
7L4w1yQnlhqo4oUjpW53wz,You Don't Know How Lucky You Are,Keaton Henson,0.389,0.314,2,-8.559,1,0.0345,0.772,0.576,0.109,0.107,95.641,228080,4
7nycFVsC616uen7TOxhOQb,Otherside,Perfume Genius,0.277,0.137,8,-11.45,1,0.0382,0.906,0.000494,0.223,0.204,143.277,160169,3
4akuE3uBD4t5HTXaAEm88t,See Me,Talos,0.436,0.661,0,-6.034,1,0.0353,0.247,1.77e-05,0.105,0.149,168.043,230680,4
0IhH5cuZdOg3eELZe4yVtk,parties,Elizabeth,0.437,0.506,2,-8.614,0,0.0467,0.272,0.0,0.061,0.203,137.714,210688,4
4Zwaww34UGavdW9NSuleck,Bobby,beabadoobee,0.448,0.0261,11,-27.753,0,0.0413,0.971,0.364,0.103,0.33,128.175,203500,4
0NJ1LV5VblYyJsJt3EbAx7,Rose Petals,S. Carey,0.562,0.282,10,-11.956,1,0.0302,0.888,0.00297,0.0812,0.172,127.964,213667,4
7HT6TuyQsBNGghhYYzInsU,Bashed Out,This Is The Kit,0.493,0.335,4,-13.179,0,0.0315,0.955,0.0954,0.104,0.189,136.606,221120,4
1I55KLlJlGi3fyiA650Oxz,Horizon,Aldous Harding,0.427,0.11,8,-10.486,1,0.0392,0.883,0.0,0.113,0.229,58.555,249147,4
3NQMi6VzmxmKeqhcbE02WI,Andromeda,Weyes Blood,0.467,0.462,1,-7.939,0,0.0271,0.37,0.0011,0.356,0.19,131.286,280187,4
4ZQdynvfiayhdoq5lcuCQ1,All Mirrors,Angel Olsen,0.429,0.689,7,-7.38,0,0.0379,0.00299,0.00193,0.152,0.23,105.04,282027,4
3h6RD7RYENDIb3qB9Bw4OB,Cavalier,James Vincent McMorrow,0.409,0.294,11,-8.209,1,0.0439,0.912,0.000177,0.22,0.0399,127.815,283173,4
6EdnX4fu6jAY65VmOHFhOk,I'm on Fire,Soccer Mommy,0.424,0.197,2,-12.381,1,0.0302,0.812,0.0114,0.112,0.094,99.626,187242,4
5XqmNCCleex8nzKmILOjTD,Valentine,Luna Delirious,0.361,0.231,4,-9.684,0,0.0375,0.924,0.0,0.17,0.359,167.544,130339,4
2dJuyVPol0mFK9uf7aCpAc,Live,Billie Marten,0.332,0.319,4,-11.599,1,0.0434,0.832,0.00027,0.107,0.273,174.861,243973,3
3drzLw3ZV2fWlPWWzTCFaf,Hypocrite,Ezra Williams,0.721,0.195,4,-18.837,0,0.0418,0.776,0.00634,0.0553,0.264,109.986,144545,4
6tyLrGQXuo4XW03ABP2tSr,First Prize Bravery,Sorcha Richardson,0.718,0.554,11,-8.041,0,0.108,0.607,1.22e-05,0.0766,0.698,113.974,230053,4
4ZB6Wrh3QUnjfl9ciZXeGh,Bony Shelter,Many Voices Speak,0.53,0.652,10,-10.656,0,0.0339,0.478,0.28,0.106,0.323,84.023,369307,4
2fEMi5GG6bJrnLSoiTWxK4,Stranger Still - Acoustic,Blossoms,0.614,0.39,9,-11.028,0,0.0371,0.797,0.0,0.106,0.237,125.04,205968,4
65AABj5XsDcxGT92w3jK0o,To the Moon,junodream,0.703,0.352,4,-14.859,1,0.0428,0.356,0.00378,0.0715,0.85,108.003,170021,4
1xfSkmFILeXIXalVyFU5OB,Corpses,Saint Sister,0.539,0.158,7,-14.41,1,0.036,0.98,0.377,0.0936,0.0775,88.991,270048,4
6xKvvMIVcbXb3HULGHgKlv,Wind Up Bird,Pet Deaths,0.409,0.51,0,-10.333,0,0.0307,0.205,0.0918,0.0813,0.138,137.19,415746,4
0u6rjHF61bxe25gZOOZ5hx,Miss Misanthrope,Jealous of the Birds,0.509,0.251,11,-14.152,1,0.0358,0.9,0.0204,0.105,0.114,121.86,235707,4
2nhaP1aUT1u5saIG5Ikxjv,The Grate,Rose Cousins,0.318,0.254,5,-10.868,1,0.0331,0.926,0.0214,0.0968,0.201,111.821,273199,3
6No9HJxqxDASXaxph5ceNh,This Time Around,Jessica Pratt,0.424,0.0977,11,-13.594,1,0.0512,0.939,0.0,0.109,0.236,132.08,217360,5
3Ha5BnM3hnMom3B7wPSBYU,My Blood Will Call out to You from the Ground,"Micah P. Hinson, The Musicians of the Apocalypse",0.532,0.0598,7,-18.558,1,0.0398,0.816,1.56e-05,0.111,0.319,95.882,206807,3
7kaub3iYrvVz5gaPVemsWE,Riverside,Agnes Obel,0.648,0.189,9,-13.553,0,0.0311,0.984,0.000375,0.132,0.231,98.891,230547,3
7yR6GEJsPI6kmNRvFkPuN3,Punisher,Phoebe Bridgers,0.428,0.226,1,-12.82,1,0.0409,0.986,0.000402,0.108,0.212,129.163,189623,3
6BJXuY0lY0EUtSDCgkYnqE,Goodbye (with Soap & Skin),"Apparat, Soap&Skin",0.469,0.449,1,-14.377,0,0.0512,0.444,0.565,0.334,0.19,87.111,269490,4
5ZiigafDOtWnrNixa0ukEc,Heaven,Grace Cummings,0.553,0.407,7,-9.693,1,0.0253,0.439,9.89e-06,0.196,0.16,102.086,285935,4
4DpPrilNCDa86zvwI6BUcD,Joey,Samantha Crain,0.3,0.286,1,-11.263,1,0.0293,0.838,0.0,0.104,0.165,97.82,280853,3
1odRNxEeolTEjFSDF6GY3s,Appointments,Julien Baker,0.418,0.273,0,-8.887,1,0.0305,0.938,4.06e-05,0.0897,0.0585,110.623,273467,3
5ADqP9XM6BSIqgSka1sGyt,Deliverance,RY X,0.399,0.4,6,-12.201,0,0.0411,0.664,0.453,0.101,0.105,114.962,230379,4
2avzCVT0Zo4dgkp2vBgHOJ,By Night,Puzzle Muteson,0.506,0.265,11,-12.215,0,0.0289,0.972,0.00355,0.112,0.5,92.039,218333,4
4gVZhkcsZcwQ4mU1gEeXEO,Don't Forget About Me,CLOVES,0.494,0.243,5,-9.083,0,0.0316,0.822,0.00225,0.147,0.0722,126.063,268854,4
7I52zUiDzsxN7ZHKEc3Ope,And You Evade Him/Born in the Blood,Joshua Burnside,0.265,0.316,4,-13.888,0,0.0605,0.9,0.0607,0.1,0.176,169.741,297179,5
